model,exp_name,data,degree,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
datasynthesizer,random_shuffle,kd,0.5,7,298.4400737285614,0.2118721194532457,0.1771164457796521,0.034070174990777746,5.475534970888696,0.0,-0.09505305012365348,-0.019323671497584544,0.4126984126984127,0.25396825396825395,0.5,0.5283333333333333
datasynthesizer,random_shuffle,kd,0.9,0,335.05169105529785,0.3535053668560824,0.36645963434708795,0.021668098082147872,7.399184602126981,0.0,-0.29104656807936197,-0.33483386936072357,0.1746031746031746,0.11904761904761904,0.625,0.5633333333333332
datasynthesizer,random_shuffle,kd,0.5,8,382.9512643814087,0.261860360294674,0.13613462487693884,0.031715539539539254,5.4061640516958365,0.0,-0.11432381002984343,-0.05822057612781864,0.30952380952380953,0.16666666666666669,0.55,0.5661111111111111
datasynthesizer,random_shuffle,kd,0.9,1,300.9407172203064,0.29213585753846316,0.4325545347490352,0.02999626970300517,7.363748045717383,0.0,-0.22412958352676832,-0.3273529020247302,0.16666666666666666,0.11904761904761904,0.275,0.6199999999999999
datasynthesizer,random_shuffle,kd,0.5,9,373.9534752368927,0.3347668241132195,0.2330777854300421,0.016327172508798112,6.593023570549494,0.0,-0.09746075273995683,-0.030037546933667086,0.3492063492063492,0.23809523809523808,0.475,0.4698412698412698
datasynthesizer,random_shuffle,kd,0.9,2,375.7606952190399,0.3966111151926605,0.6958125179637459,0.02628941367756112,7.454331827889844,-0.015151515151515138,-0.2657790556388806,-0.2215098469688433,0.15873015873015872,0.09523809523809523,0.6,0.5177489177489177
datasynthesizer,random_shuffle,kd,0.9,3,305.0336945056915,0.3773556689814787,0.3270122207510937,0.035424034883059924,7.333514243439555,-0.0063131313131313815,-0.28675779181231154,-0.38889806513622,0.15079365079365079,0.07142857142857142,0.55,0.5472222222222223
datasynthesizer,random_shuffle,kd,0.9,6,310.0067524909973,0.3393910217919696,0.44761179449554434,0.024404970793998868,7.164566689714472,-0.0037878787878787845,-0.33986170749258066,-0.16555280905182387,0.15873015873015872,0.07142857142857142,0.475,0.5377777777777778
datasynthesizer,random_shuffle,kd,0.9,4,335.91000986099243,0.3533154661350954,0.9182514631701718,0.01910464193967525,7.6642963548942635,-0.0037878787878787845,-0.3029258329426628,-0.249889908682149,0.1111111111111111,0.07936507936507936,0.6,0.5837806637806637
datasynthesizer,random_shuffle,kd,0.9,5,338.9003596305847,0.3261943657638963,0.5179323047517571,0.017618029041147266,7.444373982240336,0.0,-0.1324066618626952,-0.2068660917255986,0.15079365079365079,0.1111111111111111,0.575,0.5226190476190476
datasynthesizer,random_shuffle,kd,0.9,7,337.0827920436859,0.3788567857160641,0.3991395545739636,0.021606431206214128,7.254258382043198,-0.01388888888888884,-0.21181932095933173,-0.2301739926739927,0.19047619047619047,0.14285714285714285,0.5,0.45353535353535346
datasynthesizer,random_shuffle,kd,0.9,8,250.42424654960632,0.3716043691748011,0.9236586976205007,0.01666820232746925,7.360707329129171,0.0,-0.3630618136138059,-0.26954223633610197,0.14285714285714285,0.07936507936507936,0.6,0.692063492063492
datasynthesizer,random_shuffle,kd,0.9,9,171.55144333839417,0.3995884117998487,0.995315158671306,0.03606937507322776,7.502203889966369,-0.0719696969696969,-0.24097972186980152,-0.27908472479901053,0.15873015873015872,0.0873015873015873,0.35,0.4133333333333333
datasynthesizer,random_shuffle,st,0.1,4,84.96169209480286,0.008168578671290339,0.02301873863118444,0.004149364758031833,0.2660015757324904,-0.0320260556358547,-0.07292713071566767,-6.718973395601624e-05,0.4922332569391393,0.3032849503437739,0.47642276422764224,0.49146203348242634
datasynthesizer,random_shuffle,st,0.1,5,86.07819676399231,0.0075881906539421225,0.007089896347341609,0.0617390067750301,0.26626957335197005,-0.026484710696440872,-0.06797041270399623,0.00974272204974845,0.4815380697733639,0.28851540616246496,0.47235772357723577,0.5032352571356721
datasynthesizer,random_shuffle,st,0.1,3,88.27459740638733,0.020676111845118396,0.00912150499307102,0.003343239870163489,0.29210379105235984,-0.006114600453432151,-0.06812104222191744,-0.00026918151276719704,0.49554367201426025,0.30659536541889487,0.4691056910569106,0.5205960489840228
datasynthesizer,random_shuffle,st,0.1,0,95.28393816947937,0.024513561842049253,0.029847978758279103,0.004184049991917418,0.3031688879865061,-0.0002951660894688901,-0.06274113425272429,0.004626069858331236,0.49248790425261013,0.3009931245225363,0.4772357723577236,0.5117188156138084
datasynthesizer,random_shuffle,st,0.1,2,97.10241365432739,0.026642274064562814,0.019885481655474324,0.05859226389402306,0.3407036248015138,-0.013651958837495592,-0.07448012738814894,0.0,0.49859943977591037,0.30786860198624905,0.48292682926829267,0.5191540951511767
datasynthesizer,random_shuffle,st,0.1,1,98.80409860610962,0.013744939392954231,0.013949648670803618,0.004224716880424354,0.27091463031474033,0.006949231657316202,-0.0746794338398526,-0.00040419595463785096,0.49477973007384773,0.3035395976572447,0.46747967479674796,0.502536648658768
datasynthesizer,random_shuffle,st,0.1,7,74.1268196105957,0.02407565606412286,0.03457563565088115,0.0600841464844871,0.23574249036430783,0.010308671471830455,-0.0715214338115478,0.004626069858331236,0.4851031321619557,0.28342245989304815,0.456910569105691,0.4976264816379444
datasynthesizer,random_shuffle,st,0.1,6,75.64390730857849,0.015001811804087549,0.012567090463541571,0.005623983502677582,0.2627692741986758,-0.03716510752985058,-0.07149597904521249,6.711948854676297e-05,0.4909600203717851,0.2974280621339445,0.4886178861788618,0.5147095300535908
datasynthesizer,random_shuffle,st,0.1,8,77.35775351524353,0.008099609004602902,0.012711413236876603,0.004245520786890129,0.3053838121205201,-0.011478332883342102,-0.06880882150629569,0.004871396092527583,0.47950089126559714,0.28316781257957724,0.4878048780487805,0.5294378185243745
datasynthesizer,random_shuffle,st,0.25,0,82.27011108398438,0.04074900818031835,0.050013260556894305,0.06109769105905683,0.6176866242046225,-0.024790454696512643,-0.0686435772950994,0.00938658954031689,0.46320346320346323,0.275528393175452,0.4260162601626016,0.5016896970147785
datasynthesizer,random_shuffle,st,0.1,9,80.23422026634216,0.025353653354922248,0.02867453503415789,0.005983810292518834,0.286075933037438,0.005329966748090054,-0.070619407793577,0.005099765061151132,0.487904252610135,0.2936083524318819,0.4691056910569106,0.4830112282515368
datasynthesizer,random_shuffle,st,0.25,1,67.98544025421143,0.011823690927895637,0.024268790711153104,0.0059450188865780495,0.560968988658156,-0.04047291031581046,-0.07164298178643944,-0.0001344498236544034,0.4642220524573466,0.2765469824293354,0.4536585365853658,0.5146118434722032
datasynthesizer,random_shuffle,st,0.25,3,68.99142932891846,0.028096988581115548,0.06660001481891217,0.06311362678587679,0.6672719707957444,-0.02935572106572537,-0.06556196291189414,0.000134168841786797,0.45760122230710465,0.2727272727272727,0.41219512195121955,0.5136316911536064
datasynthesizer,random_shuffle,st,0.25,2,67.05026125907898,0.03591336809053724,0.028201875682715392,0.0064287073357729456,0.6363895805368717,-0.03456138545803922,-0.060954308155680495,0.03530682171683651,0.45327221797810036,0.27043544690603516,0.4349593495934959,0.515096298688106
datasynthesizer,random_shuffle,st,0.25,4,70.01949286460876,0.019849361000416555,0.054218851156529926,0.0063505855139198856,0.5725144027425484,-0.04670776052818182,-0.0728772770723236,0.0,0.4698242933537051,0.2783295136236313,0.45447154471544715,0.5132670342892502
datasynthesizer,random_shuffle,st,0.25,6,76.60999822616577,0.015725584217085392,0.060095010852868815,0.0037387853108498677,0.6029034875372978,-0.011766315066850885,-0.07285182318061584,6.711948854676297e-05,0.461930226636109,0.2790934555640438,0.4398373983739837,0.5143399932859543
datasynthesizer,random_shuffle,st,0.25,5,80.4624707698822,0.023054719116417235,0.05460411479320061,0.06089828541663538,0.6211949619847795,-0.013876465930931503,-0.07020930653265448,0.004780612957512462,0.4553093964858671,0.2678889737713267,0.47235772357723577,0.5285757203211622
datasynthesizer,random_shuffle,st,0.25,7,80.66112923622131,0.03853321771170003,0.04616766913460073,0.06056811358111187,0.6285815188741728,-0.04833660735038181,-0.06580999524624892,6.711948854676297e-05,0.4675324675324675,0.2839317545199898,0.4373983739837398,0.519289752385502
datasynthesizer,random_shuffle,st,0.25,8,71.5993423461914,0.026046052882145905,0.06291784077370481,0.0028858511377111594,0.6367718472593044,0.014041745063688937,-0.07456344724719818,0.013214529289568996,0.45938375350140054,0.27247262541380185,0.41951219512195126,0.4939912289424592
datasynthesizer,random_shuffle,st,0.25,9,72.1259753704071,0.038302668610115886,0.04841913801902709,0.06160567867357872,0.5995817910871692,-0.04942000017023174,-0.07212329573068753,0.0034886219888591447,0.4654952890247008,0.27807486631016043,0.4203252032520325,0.49811418066036584
datasynthesizer,random_shuffle,st,0.5,0,68.18880319595337,0.044855240110024217,0.09691909023299496,0.005648486317369522,1.003521782768257,-0.08292296354871564,-0.06783815079163494,0.005099765061151132,0.3997962821492233,0.22358034122740003,0.35528455284552846,0.500654174162779
datasynthesizer,random_shuffle,st,0.5,1,84.02496290206909,0.06423224680951627,0.10450071822724695,0.003478549575400115,0.9741542469595627,-0.02130616225154036,-0.06788165764583232,0.000134168841786797,0.4102368220015279,0.23300229182582124,0.34146341463414637,0.5123885210800483
datasynthesizer,random_shuffle,st,0.5,2,86.23472762107849,0.06813504423433708,0.117550504529943,0.006796862419936865,0.896952925528979,-0.12657679936042088,-0.0728494032794969,0.000134168841786797,0.4252610134963076,0.24649859943977592,0.36097560975609755,0.5083810442661172
datasynthesizer,random_shuffle,st,0.5,5,73.97465252876282,0.053282442658624654,0.11492918331642261,0.06284618529315744,0.9565752170202366,-0.06880419685147576,-0.07157381369626506,0.004938445445767617,0.4120193531958238,0.23809523809523808,0.37886178861788616,0.531941057590405
datasynthesizer,random_shuffle,st,0.5,4,78.43642163276672,0.046204879693578685,0.09576464512331868,0.06106021212196316,0.9652578895245371,-0.034549122054756354,-0.07024045489265199,0.013827459107935217,0.3990323402088108,0.21772345301757065,0.34959349593495936,0.5028835478407082
datasynthesizer,random_shuffle,st,0.5,3,83.82720136642456,0.06637823517833868,0.09977011565974249,0.005358019576204933,0.9697705694964083,-0.01906407326348125,-0.07443014178632248,0.000134168841786797,0.39928698752228164,0.22536287242169595,0.34959349593495936,0.5160708278337155
datasynthesizer,random_shuffle,st,0.5,6,67.08722352981567,0.07166465883910378,0.0726364935240581,0.005498046560844493,0.9743448577315252,-0.045528484980038475,-0.07444676682752382,0.004780612957512462,0.4079449961802903,0.2335115864527629,0.3821138211382114,0.5216949577645634
datasynthesizer,random_shuffle,st,0.5,7,67.78842449188232,0.040742678822340526,0.08303028400908459,0.004336586027531482,0.9005070425035094,-0.12892967081130047,-0.0727995263140819,0.005099765061151132,0.40463458110516937,0.23453017570664633,0.3926829268292683,0.5151694500522481
datasynthesizer,random_shuffle,st,0.5,8,69.91429710388184,0.03697150565894297,0.1140845436468877,0.05966224379580259,0.9532885340017594,-0.14207840483159773,-0.07449690444435185,0.0,0.39343009931245226,0.21619556913674562,0.35203252032520327,0.5050367892485081
datasynthesizer,random_shuffle,st,0.9,0,74.50424003601074,0.07486224303584742,0.23577223624680113,0.004859358845436344,1.2578436590196054,-0.2210675977098765,-0.07436379189621022,0.000134168841786797,0.32620320855614976,0.17748917748917753,0.27967479674796747,0.5400257997936015
datasynthesizer,random_shuffle,st,0.5,9,72.23771572113037,0.04821841089098869,0.1325404300778449,0.004939015760190454,0.9770715947684141,-0.10657281659920481,-0.07438035261635093,0.000134168841786797,0.4087089381207028,0.23274764451235036,0.35121951219512193,0.5112209825599091
datasynthesizer,random_shuffle,st,0.9,1,77.81805539131165,0.051961744926102595,0.2011770924974845,0.004741298542667596,1.2806202077909161,-0.18047809143341453,-0.06899432479699347,6.711948854676297e-05,0.3170359052711994,0.1690858161446397,0.26504065040650404,0.503396857608089
datasynthesizer,random_shuffle,st,0.9,2,75.59404253959656,0.08428141402640149,0.20892901545676096,0.003927306488720515,1.2742717970679607,-0.2032605906306929,-0.07441362563685766,0.0,0.3236567354214413,0.16781257957728546,0.25853658536585367,0.5029868466524021
datasynthesizer,random_shuffle,st,0.9,3,73.35924863815308,0.06106166763979931,0.20848508190313528,0.06025772307203145,1.286057326329337,-0.2508376165294902,-0.07451335525596636,0.000134168841786797,0.3213649096002037,0.1777438248026483,0.2520325203252033,0.5171585745873852
datasynthesizer,random_shuffle,st,0.9,4,79.5902144908905,0.053154033486154405,0.1613798930337392,0.06217443058787007,1.2473578756633492,-0.18255853587959592,-0.07431400274083902,6.711948854676297e-05,0.3228927934810288,0.17494270435446907,0.27479674796747966,0.5332445996957251
datasynthesizer,random_shuffle,st,0.9,5,71.85064148902893,0.08188016854713709,0.231157403701682,0.06113613097567974,1.2823083878488977,-0.16152642753023372,-0.07444681091711704,-0.0002017803796594414,0.32569391392920805,0.17596129360835244,0.2577235772357723,0.5044920165394402
datasynthesizer,random_shuffle,st,0.9,6,72.33648800849915,0.0758802909182627,0.21289635614103844,0.0032297096117346238,1.294164773922928,-0.16753792405237078,-0.07436381351583926,6.711948854676297e-05,0.3206009676597912,0.16832187420422715,0.2528455284552846,0.5027538022514779
datasynthesizer,random_shuffle,st,0.9,8,67.83874297142029,0.051412414268505284,0.18984451434671815,0.0049882311351742824,1.2921518386892328,-0.07965330414565086,-0.0743970869752851,0.009809841538295214,0.33231474407944994,0.18309141838553603,0.27317073170731715,0.4885363854865368
datasynthesizer,random_shuffle,st,0.9,7,68.3145444393158,0.06694432828087357,0.21009108036768542,0.06137325797852206,1.2658064286419881,-0.15551086000821845,-0.07292715273209231,6.711948854676297e-05,0.3307868601986249,0.18054494525082762,0.26097560975609757,0.500702976392996
datasynthesizer,random_shuffle,st,0.9,9,46.11685061454773,0.06953801312673989,0.19847614009678097,0.060755986677845056,1.2815568904404806,-0.16758719719321247,-0.07431400274083902,0.000134168841786797,0.3213649096002037,0.16832187420422712,0.26747967479674795,0.5310037597648268
datasynthesizer,random_replace,al,0.1,1,623.4581859111786,0.013507743506484838,0.6393899787155354,0.008800642915420208,0.45372355546376386,-0.16019071262682505,-0.21965000068702759,-0.16494947396629261,0.4363001745200698,0.24374636416521234,0.3074074074074074,0.506856882530057
datasynthesizer,random_replace,al,0.1,2,654.3037672042847,0.015571477886854482,0.7930804811709014,0.009085862407239482,0.5359608793784754,-0.16617053507415824,-0.2827454346857072,-0.295486661718246,0.43339150668993603,0.23676556137289123,0.35370370370370374,0.5420210512379187
datasynthesizer,random_replace,al,0.1,3,657.9860837459564,0.013716632203102192,0.7891564188395853,0.008685820204383361,0.5243605775639685,-0.1957656011315021,-0.27090508613424186,-0.2552368365466732,0.4328097731239092,0.23851076207097147,0.3611111111111111,0.5147948438634713
datasynthesizer,random_replace,al,0.1,5,714.1588590145111,0.022241065432033528,0.94534500472168,0.009475489650856024,0.5659150764197645,-0.1622198523033147,-0.24044792868706905,-0.25150647073428783,0.44502617801047123,0.25654450261780104,0.30740740740740746,0.4940073529411764
datasynthesizer,random_replace,al,0.1,0,718.8661971092224,0.015336507254683015,0.5893217450486814,0.009113380770102219,0.48588397113771975,-0.17437482839397966,-0.2945194950041514,-0.2791990478107531,0.4363001745200698,0.24490983129726585,0.2833333333333333,0.43027980547500067
datasynthesizer,random_replace,al,0.1,4,729.3396334648132,0.01501570274351807,0.8466089572216533,0.010182982535980704,0.49719711888444273,-0.16272779802632442,-0.2554467909753274,-0.21329691503048165,0.42524723676556136,0.22920302501454334,0.34259259259259256,0.47277210928689983
datasynthesizer,random_replace,al,0.1,6,548.867880821228,0.015336647888621768,0.8310517719816799,0.012521092989983353,0.5221382747092844,-0.1804826330574909,-0.28094565497572205,-0.2517769045409376,0.4421175101803374,0.24665503199534614,0.3277777777777778,0.4876769269035715
datasynthesizer,random_replace,al,0.1,7,582.0139009952545,0.01659700957057254,0.8760691251817555,0.011256547766451628,0.5444787593332371,-0.14951613254938856,-0.2738694533072552,-0.3031621828492135,0.4397905759162304,0.2547993019197208,0.32222222222222224,0.4720963153730916
datasynthesizer,random_replace,al,0.1,8,628.8699796199799,0.01943773501464393,0.7191931299563635,0.008857009927905685,0.506864904146535,-0.14758011520401826,-0.27962710785690337,-0.27384914610008043,0.4397905759162304,0.24956369982547996,0.2925925925925926,0.47077783353645425
datasynthesizer,random_replace,al,0.1,9,623.2083339691162,0.01404902161861742,0.7594082372813171,0.008969542287459744,0.46743769106431116,-0.16880493070477598,-0.2679958307781162,-0.25408908051259416,0.43106457242582896,0.2385107620709715,0.337037037037037,0.49963429701013096
datasynthesizer,random_replace,al,0.25,0,619.2170443534851,0.030899290531839065,0.9919345564177461,0.0252701444757963,0.5558905973620177,-0.12802284814056364,-0.34679346304118186,-0.3145643571546473,0.33042466550319954,0.15939499709133217,0.11666666666666665,0.4140806601930073
datasynthesizer,random_replace,al,0.25,1,615.2207674980164,0.029941592240509008,0.7888646137531228,0.023212861127327615,0.545910459344375,-0.21257005343335023,-0.3951129241589988,-0.38004400938593297,0.3275159976730657,0.16695753344968003,0.16296296296296295,0.5757530153329407
datasynthesizer,random_replace,al,0.25,2,533.7775239944458,0.03134778619558665,0.9448044216306771,0.023925058451723154,0.5521610824123612,-0.16393084275637138,-0.33298780354891555,-0.39139317146593167,0.32693426410703896,0.1675392670157068,0.13333333333333336,0.4928719574021117
datasynthesizer,random_replace,al,0.25,3,586.7717447280884,0.03280367597138361,0.8137487484239956,0.023654248308954285,0.5199624503273228,-0.2145821438543989,-0.4217634365126123,-0.3922279102567455,0.3164630599185573,0.15183246073298426,0.11851851851851851,0.45539356244289825
datasynthesizer,random_replace,al,0.25,4,612.5429029464722,0.03469044837069037,0.9980203066728821,0.025849871487494968,0.5839537884400805,-0.180537099765971,-0.3578184109822282,-0.3459687040601601,0.30948225712623617,0.15125072716695753,0.14074074074074075,0.5045299145299146
datasynthesizer,random_replace,al,0.25,5,586.8285155296326,0.03931978965295613,0.8499798312415756,0.024215362550608757,0.5621058154416847,-0.1875202984077039,-0.3999809846986069,-0.4051421288420233,0.33275159976730656,0.16346713205351948,0.15740740740740738,0.4835890078357797
datasynthesizer,random_replace,al,0.25,6,623.3264284133911,0.0285591963357515,0.8923136496888288,0.022501267947901048,0.5274249227493522,-0.17205698343676057,-0.38021244692158307,-0.4081143214607174,0.3077370564281559,0.14077952297847587,0.13333333333333336,0.5481111111111112
datasynthesizer,random_replace,al,0.25,7,544.3503708839417,0.027639709869208495,0.8257128392429477,0.022142486687772335,0.5441175765009139,-0.18987780949552713,-0.41803410397752716,-0.3948059529788071,0.33740546829552065,0.16463059918557302,0.15740740740740738,0.5133365185539098
datasynthesizer,random_replace,al,0.25,9,558.6683552265167,0.033837404347242445,0.9610228057767508,0.026720027416642287,0.5626265569591007,-0.16551315168526548,-0.35898409208236554,-0.3285326251823114,0.3344968004653869,0.16753926701570684,0.1425925925925926,0.5179145299145299
datasynthesizer,random_replace,al,0.25,8,622.520251750946,0.03729804537050673,0.8707250080693791,0.024735746811114116,0.5534895749936984,-0.15490953919456574,-0.40230216344701336,-0.41186291267507674,0.33507853403141363,0.1733566026759744,0.12222222222222223,0.4751607782898105
datasynthesizer,random_replace,al,0.5,0,609.1565539836884,0.05309003112233406,0.9744860137934879,0.0475208001031014,0.5596319657555245,-0.25396694471046155,-0.45920284001821005,-0.41653756446953316,0.14950552646887724,0.05468295520651541,0.025925925925925925,0.4564835164835165
datasynthesizer,random_replace,al,0.5,2,598.312422990799,0.05667463273111486,0.7569923600160511,0.05026316671197236,0.6224791989087316,-0.3971745939792015,-0.4689109229552217,-0.4541555337530536,0.15881326352530542,0.05351948807446191,0.02037037037037037,0.4033333333333333
datasynthesizer,random_replace,al,0.5,1,593.4875063896179,0.05715346402235463,0.9411553688668245,0.05136944717545803,0.7192845670604152,-0.3378128029224615,-0.47343074644473293,-0.4436014673794043,0.15415939499709133,0.055264688772542175,0.03888888888888889,0.4066666666666666
datasynthesizer,random_replace,al,0.5,3,524.8285574913025,0.052578493794067385,0.8648526888628616,0.050803006067467786,0.6245103741069173,-0.3241509544950135,-0.45038344115803364,-0.4496617007308329,0.14659685863874344,0.04770215241419429,0.02777777777777778,0.5521428571428572
datasynthesizer,random_replace,al,0.5,4,539.0852999687195,0.05525351552996086,0.763456928279688,0.04759253788500912,0.6476806050755656,-0.3879451792606873,-0.4772841136392756,-0.4583454482351147,0.14077952297847585,0.040139616055846414,0.02777777777777778,0.4158730158730159
datasynthesizer,random_replace,al,0.5,5,566.3170986175537,0.05542036113369629,0.8784661386963838,0.051384240759258244,0.6502597907913382,-0.4083727281361741,-0.4678147981287659,-0.45652952669012425,0.15066899360093078,0.05410122164048867,0.02222222222222222,0.3857142857142857
datasynthesizer,random_replace,al,0.5,6,578.0218000411987,0.05572998737987501,0.8187755046657049,0.048871902490102245,0.6026701418622895,-0.3330246128389238,-0.4515851751398362,-0.4448741222721756,0.16753926701570682,0.06922629435718441,0.03333333333333333,0.4722727272727273
datasynthesizer,random_replace,al,0.5,8,596.5135173797607,0.05600404142671468,0.9067496739732696,0.04720301507524634,0.6130931984493387,-0.3988189041186009,-0.45191204997536727,-0.4490046340369547,0.14717859220477023,0.04421175101803375,0.03518518518518519,0.5767099567099566
datasynthesizer,random_replace,al,0.5,7,554.5099287033081,0.05836981368434706,0.86421858801602,0.05418579687712361,0.6546274340526359,-0.381902266937462,-0.4662857053363042,-0.44757521736514805,0.15706806282722513,0.055264688772542175,0.031481481481481485,0.46106060606060606
datasynthesizer,random_replace,al,0.5,9,522.9768915176392,0.05316091167955768,0.8850924194187126,0.05158849773677815,0.5434864322295525,-0.22799055435833004,-0.478772598413615,-0.4522542201987151,0.14194299011052938,0.04537521815008727,0.018518518518518517,0.45
datasynthesizer,random_replace,al,0.9,0,497.09885239601135,0.08050361071120675,0.9838237263613125,0.1327772332848413,0.6690615015821304,-0.3763259066991149,-0.4523130491666194,-0.4216217981207898,0.011052937754508435,-0.0005817335660267594,0.0018518518518518517,0.2
datasynthesizer,random_replace,al,0.9,2,539.9047708511353,0.08648882798546763,0.9274730016084946,0.13205424539208177,0.8234884262777385,-0.47628509154289456,-0.48553477941719997,-0.4615052228259864,0.008726003490401396,-0.003490401396160558,0.0018518518518518517,0.2
datasynthesizer,random_replace,al,0.9,1,534.4771292209625,0.0924482057754204,0.7365250315565233,0.13380338961836347,0.6832411271864581,-0.4774368613282264,-0.48080598375256295,-0.4611121469747692,0.011052937754508435,-0.0005817335660267594,0.0,0.0
datasynthesizer,random_replace,al,0.9,4,523.8557324409485,0.08031729765582292,0.8481372918056903,0.13121230110466447,0.7899433422695814,-0.5794751158427844,-0.4645648578993839,-0.41769498918262415,0.011634671320535195,-0.0040721349621873175,0.0,0.0
datasynthesizer,random_replace,al,0.9,3,542.2053837776184,0.07713324846387278,0.9172037591658148,0.1353665843702784,0.6279821087102923,-0.4074693172345142,-0.48090436763176125,-0.45825093946432094,0.006399069226294357,-0.006980802792321118,0.0,0.0
datasynthesizer,random_replace,al,0.9,5,519.2065641880035,0.08018796646837369,0.9601839604708837,0.13286281008219095,0.7081335855138908,-0.5430405143417103,-0.46562427508061954,-0.41925753276870337,0.012216404886561954,-0.0005817335660267594,0.007407407407407407,0.11428571428571428
datasynthesizer,random_replace,al,0.9,6,511.17226099967957,0.08771385601499272,0.8393611785254637,0.1326087785373758,0.6711094079358755,-0.5678368529072811,-0.45704242082890323,-0.44729086620579117,0.011634671320535195,-0.004653868528214079,0.0,0.0
datasynthesizer,random_replace,al,0.9,7,458.4862496852875,0.07954389181384468,0.9310508356835121,0.13157588404030718,0.6950595855975944,-0.43678565574811745,-0.48019257467320486,-0.4593174606434597,0.011634671320535195,-0.0023269342641070393,0.0,0.0
datasynthesizer,random_replace,al,0.9,8,450.8294036388397,0.07647959029792971,0.9644639577093949,0.1359698779335721,0.761873666912019,-0.4606476208992739,-0.45416373671893145,-0.4261478743706494,0.009889470622454915,-0.004072134962187319,0.0,0.0
datasynthesizer,random_replace,al,0.9,9,346.39155435562134,0.08389249226972312,0.6587425166109939,0.13307274912806902,0.6054520162314652,-0.5393591524597533,-0.4607137449710452,-0.4576052526732359,0.012216404886561954,-0.0005817335660267594,0.0,0.0
datasynthesizer,random_replace,bc,0.1,0,185.34879207611084,0.04545142439969161,0.08735449280821361,0.01721094711227375,1.1661073342546167,-0.044000690222667505,-0.11337630590643102,-0.048907808108527906,0.38925132028580306,0.2205653929791861,0.29900990099009905,0.5052085602085602
datasynthesizer,random_replace,bc,0.1,4,188.53208303451538,0.03409982646861366,0.084867590073364,0.0169857049023828,1.070028868934972,-0.05190512750087539,-0.14159111589248025,-0.08447026600908669,0.3808636222429326,0.21279900590245415,0.30396039603960395,0.5203014157559612
datasynthesizer,random_replace,bc,0.1,3,199.55828022956848,0.037823717828035744,0.05485068957196181,0.017703839990991926,0.9197282331009405,-0.036959746526261994,-0.1074690731879123,-0.06454623785161423,0.3830382106244175,0.2096924510717614,0.30396039603960395,0.4928501320924112
datasynthesizer,random_replace,bc,0.1,2,198.98726773262024,0.0400219459670239,0.10402681488587424,0.017697067864186847,1.1167291782239466,-0.049164074962318116,-0.1133028582738845,-0.05623448775860271,0.3911152531842187,0.21963342652997825,0.3227722772277228,0.5040802020683246
datasynthesizer,random_replace,bc,0.1,1,199.65874218940735,0.0556075021899349,0.09349400044298817,0.016054142463231207,1.1205037217465121,-0.033271003298065094,-0.12156731669266777,-0.09198254982957577,0.38738738738738737,0.21528424976700838,0.3178217821782178,0.5365820701077101
datasynthesizer,random_replace,bc,0.1,5,188.14466643333435,0.02980788520704535,0.1250294357882613,0.018231283889285327,0.9300226646712808,-0.0358791094483073,-0.08554394842243435,-0.03502088974255668,0.3883193538365952,0.21435228331780057,0.33960396039603963,0.5402043735310116
datasynthesizer,random_replace,bc,0.1,6,147.47505116462708,0.044140499528794605,0.0682137655945819,0.01795926679663673,0.9516336072703888,-0.04685428255167745,-0.11688996773135668,-0.06669157512993096,0.3861447654551103,0.21932277104690898,0.3069306930693069,0.4952066658396883
datasynthesizer,random_replace,bc,0.1,7,153.87403535842896,0.009526751398193232,0.07375819527900387,0.018120877032297297,0.8271088427757343,-0.05447660309831226,-0.15215337594313927,-0.06974673436088881,0.3830382106244175,0.21248835041938488,0.31287128712871287,0.5057805949473424
datasynthesizer,random_replace,bc,0.1,8,169.53739953041077,0.018729912551445432,0.16794790066394824,0.01519165155614706,0.8202081317330052,-0.03207589844244918,-0.1127521385942877,-0.06847685805591981,0.39391115253184217,0.21963342652997825,0.298019801980198,0.5186811836454093
datasynthesizer,random_replace,bc,0.25,0,165.0254204273224,0.048568445785809516,0.1013990000740257,0.04060752793362139,1.5178719181001221,-0.037443480999817425,-0.15845435111908535,-0.088007246818648,0.3000931966449208,0.15191053122087605,0.1693069306930693,0.4758996995428948
datasynthesizer,random_replace,bc,0.1,9,168.58194279670715,0.0472348507689645,0.10771463461868049,0.018230732761059933,0.8911029056724342,-0.02588296340548224,-0.05445425925056077,-0.018389107287810624,0.3870767319043181,0.21714818266542407,0.32673267326732675,0.5341890788949614
datasynthesizer,random_replace,bc,0.25,2,136.80092453956604,0.053404022370437294,0.018327624310976513,0.03842218114869907,1.7699425036318952,-0.07255363462231368,-0.15376366021142557,-0.11757695206780841,0.2771046908977943,0.13948431189810498,0.17623762376237623,0.5181475065599311
datasynthesizer,random_replace,bc,0.25,1,134.19186425209045,0.05244729931635415,0.07999946698339681,0.041512660609312316,1.5508209037726433,-0.036332143932527816,-0.22238963009153911,-0.1258284511729167,0.30599565082323704,0.16060888474681578,0.19504950495049506,0.5280776736924278
